,spot,wave_direction,wave_type,crowd_level,reg_link,latitude,longitude
7,Torreguadiaro,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/spain/mediterranean/spot/torreguadiaro.html,36.29302597045898,-5.27137756347656
8,Torrevieja La Mata,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/spain/mediterranean/spot/torrevieja_la_mata.html,38.00811767578125,-0.65127253532410
0,5th Street (Lil Pipeline),Left,Breakwater / groyne,Empty,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/5th_street_lil_pipeline.html,31.13552093505859,-81.38455200195312
1,Gould’s Inlet,Right & left,Rivermouth,Empty,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/goulds_inlet.html,31.15523338317871,-81.36609649658203
2,Myrtle Street,Right & left,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/myrtle_street.html,31.13730621337891,-81.38086700439453
3,North Beach Tybee Island,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/north_beach_tybee_island.html,32.01932907104492,-80.83995819091797
4,North End of Tybee,Right,Rivermouth,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/north_end_of_tybee.html,32.02424240112305,-80.84197235107422
5,Pen Island,Right & left,Rivermouth,Unknown,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/pen_island.html,31.26864814758301,-81.27883148193360
6,Saint Simons Island,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/saint_simons_island.html,31.14362716674805,-81.37040710449219
7,Tybee Strip,Left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/georgia/spot/tybee_strip.html,31.98012351989746,-80.83190917968750
0,Fourchon,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/louisiana/spot/fourchon.html,29.08649635314941,-90.22223663330078
0,Alabama Point,Right & left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/alabama/spot/alabama_point.html,30.26948356628418,-87.55702209472656
1,West Pass,Right,Reef break,Empty,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/alabama/spot/west_pass.html,30.23719406127930,-87.73947906494140
0,Galveston - 37th street,Right & left,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/texas/spot/galveston_37th_street.html,29.28085899353027,-94.80033874511719
1,Isla Blanca Beach Park,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/texas/spot/isla_blanca_beach_park.html,26.07343673706055,-97.15699005126953
2,Patky,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/texas/spot/patky.html,27.70298385620117,-97.38281250000000
0,Burkes Beach,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/south_carolina/spot/burkes_beach.html,32.19258499145508,-80.69552612304688
1,Garden City Beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/south_carolina/spot/garden_city_beach.html,33.51391983032227,-79.02465820312500
2,IOP,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/south_carolina/spot/iop.html,32.78034591674805,-79.76074218750000
3,Myrtle Beach,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/south_carolina/spot/myrtle_beach.html,33.60890197753906,-78.95462036132812
4,The Washout,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/south_carolina/spot/the_washout.html,32.66943740844727,-79.90425109863281
0,1st Street,Right,Beach break,Mental,https://surfing-waves.com/atlas/north_america/usa/east_coast/virginia/spot/1st_street.html,36.83346939086914,-75.96994018554688
1,Assateague Island National Seashore,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/virginia/spot/assateague_island_national_seashore.html,37.89063644409180,-75.34136199951172
2,Croatan,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/virginia/spot/croatan.html,36.82199478149414,-75.96728515625000
3,Sandbridge,Right,Beach break,Mental,https://surfing-waves.com/atlas/north_america/usa/east_coast/virginia/spot/sandbridge.html,36.70517349243164,-75.92857360839844
4,Virginia Beach,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/virginia/spot/virginia_beach.html,36.85860824584961,-75.96908569335938
0,La Push,Right & left,Rivermouth,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/washington/spot/la_push.html,47.90748214721680,-124.64013671875000
1,Long Beach Peninsula,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/washington/spot/long_beach_peninsula.html,46.59197998046875,-124.08370971679688
2,Makah Bay,Right,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/washington/spot/makah_bay.html,48.31475067138672,-124.69688415527344
3,Westport,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/washington/spot/westport.html,46.88743591308594,-124.10447692871094
0,Block Island,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/block_island.html,41.19205093383789,-71.56438446044922
1,Dickies,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/dickies.html,41.32393264770508,-71.79476165771484
2,Dunes,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/dunes.html,41.44086074829102,-71.44318389892578
3,First Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/first_beach.html,41.48684692382812,-71.29319763183594
4,Lighthouse,Right,Point break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/lighthouse.html,41.36212158203125,-71.47958374023438
5,Narragansett Town Beach,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/narragansett_town_beach.html,41.43834686279297,-71.44825744628906
6,Point Panic,Left,Point break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/point_panic.html,41.32558441162109,-71.75393676757812
7,Second Beach,Right,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/second_beach.html,41.48774719238281,-71.26419067382812
8,Tuckies,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/rhode_island/spot/tuckies.html,41.47900390625000,-71.27371978759766
0,Edgewater Beach / Cleveland Pipeline,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/the_great_lakes_usa/spot/edgewater_beach_cleveland_pipeline.html,41.48823165893555,-81.74044799804688
1,North Point,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/the_great_lakes_usa/spot/north_point.html,43.76489639282227,-87.69566345214844
2,South Pier,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/the_great_lakes_usa/spot/south_pier.html,43.04882049560547,-86.23718261718750
3,The Elbow,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/the_great_lakes_usa/spot/the_elbow.html,43.75431060791016,-87.69931030273438
4,VC,Right,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/the_great_lakes_usa/spot/vc.html,42.76449584960938,-87.77567291259766
0,Cannons,Right & left,Point break,Unknown,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/cannons.html,27.60993003845215,-82.73666381835938
1,Captiva Island,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/captiva_island.html,26.56703376770020,-82.20863342285156
2,North Jetty Venice,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/north_jetty_venice.html,27.11536788940430,-82.46801757812500
3,Panama City Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/panama_city_beach.html,30.17837333679199,-85.81970214843750
4,Pensacola Beach,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/pensacola_beach.html,30.32784271240234,-87.15454101562500
5,Sand Key,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/sand_key.html,27.86153984069824,-82.84721374511719
6,St Andrews Park,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/st_andrews_park.html,30.12196731567383,-85.73387145996094
7,Twin Piers,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/gulf_coast/florida_gulf_coast/spot/twin_piers.html,27.46112060546875,-82.69802856445312
0,Belgas,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/portugal/centro/spot/belgas.html,39.41815948486328,-9.25941467285156
1,Buarcos,Right,Point break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/buarcos.html,40.17113494873047,-8.89463424682617
2,Cabedelo,Right,Beach break,Mental,https://surfing-waves.com/atlas/europe/portugal/centro/spot/cabedelo.html,40.14076232910156,-8.87246894836426
3,Cantinho da Baia,Right,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/portugal/centro/spot/cantinho_da_baia.html,39.37149810791016,-9.34003067016602
4,Captain's beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/portugal/centro/spot/captains_beach.html,39.37347030639648,-9.33046150207520
5,Lagido,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/europe/portugal/centro/spot/lagido.html,39.37484741210938,-9.33653354644775
6,Maceda,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/maceda.html,40.92946624755859,-8.65971565246582
7,Mohle Leste,Right,Beach break,Packed,https://surfing-waves.com/atlas/europe/portugal/centro/spot/mohle_leste.html,39.34836959838867,-9.36944961547852
8,Murtinheira,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/murtinheira.html,40.20562362670898,-8.90956878662109
9,Nazare,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/portugal/centro/spot/nazare.html,39.59590148925781,-9.08191680908203
10,Praia Azul,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_azul.html,39.11224746704102,-9.39279556274414
11,Praia Baía,Right & left,Breakwater / groyne,Busy,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_ba_a.html,41.00828933715820,-8.64850425720215
12,Praia da Areia Branca,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_da_areia_branca.html,39.26704788208008,-9.33689880371094
13,Praia da Cova da Gala,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_da_cova_da_gala.html,40.12897491455078,-8.86310672760010
14,Praia da Leirosa,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_da_leirosa.html,40.05766296386719,-8.89134025573730
15,Praia da Murtinheira,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_da_murtinheira.html,40.20772933959961,-8.89679050445557
16,Praia da Tocha,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_da_tocha.html,40.32909011840820,-8.84539985656738
17,Praia da Vagueira,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_da_vagueira.html,40.56017684936523,-8.77623081207275
18,Praia de Mira,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_de_mira.html,40.45680999755859,-8.80245208740234
19,Praia de Quiaios,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_de_quiaios.html,40.21637344360352,-8.89377593994141
20,Praia do Poço da Cruz,Right,Beach break,Empty,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_do_po_o_da_cruz.html,40.48077392578125,-8.78883647918701
21,Praia Grande,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/europe/portugal/centro/spot/praia_grande.html,39.07037734985352,-9.40429687500000
22,Santa Cruz,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/europe/portugal/centro/spot/santa_cruz.html,39.14324188232422,-9.38146591186523
23,Supertubos,Right & left,Beach break,Packed,https://surfing-waves.com/atlas/europe/portugal/centro/spot/supertubos.html,39.32579803466797,-9.36893463134766
0,Dead Man’s,Left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/san_francisco/spot/dead_man_s.html,37.78784942626953,-122.49329376220703
1,Ocean Beach - Noriega,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/san_francisco/spot/ocean_beach_noriega.html,37.75252914428711,-122.51129150390625
0,Linda Mar,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/san_mateo/spot/linda_mar.html,37.59492111206055,-122.50527954101562
1,Mavericks,Right,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/san_mateo/spot/mavericks.html,37.49120330810547,-122.50107574462890
2,Princeton Jetty,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/san_mateo/spot/princeton_jetty.html,37.49870681762695,-122.46983337402344
0,Bananas,Right,Beach break,Unknown,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/marin_county/spot/bananas.html,37.90376281738281,-122.66973114013672
1,Bolinas,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/marin_county/spot/bolinas.html,37.90436172485352,-122.68598175048828
2,Cron,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/marin_county/spot/cron.html,37.83039474487305,-122.53669738769531
3,RCA,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/marin_county/spot/rca.html,37.90993881225586,-122.72904205322266
4,Stinson,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/marin_county/spot/stinson.html,37.90045928955078,-122.64441680908203
0,Whalers Island,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/northern_california/del_norte/spot/whalers_island.html,41.73942565917969,-124.18292999267578
0,Caspar Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/northern_california/mendocino/spot/caspar_beach.html,39.36093521118164,-123.81757354736328
0,Cayucos,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/san_luis_obispo/spot/cayucos.html,35.41983032226562,-120.88256835937500
1,Pismo beach,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/san_luis_obispo/spot/pismo_beach.html,35.13552856445312,-120.64503479003906
0,Frisco,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/frisco.html,35.22557067871094,-75.63091278076172
1,Frying Pan Banks,Left,Point break,Empty,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/frying_pan_banks.html,33.84304428100586,-77.96156311035156
2,Jennette's Pier,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/jennettes_pier.html,35.94243621826172,-75.61563110351562
3,Kill Devil Hills,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/kill_devil_hills.html,36.02910995483398,-75.67245483398438
4,Masonboro Island,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/masonboro_island.html,34.15102386474609,-77.83504486083984
5,Nags Head,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/nags_head.html,35.93909835815430,-75.61408996582031
6,North CB,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/north_cb.html,34.02989959716797,-77.90679931640625
7,North End Wrightsville Beach,Right,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/north_end_wrightsville_beach.html,34.20669174194336,-77.79418945312500
8,North Topsail Beach 2nd Access,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/north_topsail_beach_2nd_access.html,34.49311828613281,-77.41619110107422
9,North-End Fort Fisher,Left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/north-end_fort_fisher.html,34.01624298095703,-77.91503906250000
10,Pea Island,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/pea_island.html,35.71691131591797,-75.49223327636719
11,Surf City Pier,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/surf_city_pier.html,34.42446899414062,-77.54441833496094
12,Topsail,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/topsail.html,34.38764572143555,-77.62184143066406
13,Uncle Joe's,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/east_coast/north_carolina/spot/uncle_joe_s.html,36.34776306152344,-75.81639099121094
0,Moonestone,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/northern_california/humboldt_county/spot/moonestone.html,41.02641296386719,-124.11233520507812
1,Patricks Point,Left,Point break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/northern_california/humboldt_county/spot/patricks_point.html,41.13705825805664,-124.17640686035156
0,Asilomar,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/monterey/spot/asilomar.html,36.62654876708984,-121.94000244140625
1,Big Sur,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/monterey/spot/big_sur.html,36.11458206176758,-121.61590576171875
2,Carmel by the Sea,Right & left,Beach break,Mental,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/monterey/spot/carmel_by_the_sea.html,36.41244125366211,-121.91528320312500
3,Del Monte Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/monterey/spot/del_monte_beach.html,36.60481262207031,-121.86944580078125
0,Polzath,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/molokai/spot/polzath.html,21.16888427734375,-156.78889465332030
0,Avenue U,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/avenue_u.html,45.98088836669922,-123.93695831298828
1,Bastendorf Beach,Right,Reef break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/bastendorf_beach.html,43.35476684570312,-124.35277557373047
2,Battle Rock,Right,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/battle_rock.html,42.48830032348633,-124.45312500000000
3,Devils Point,Right & left,Point break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/devils_point.html,45.97632598876953,-123.95264434814453
4,Devils Ridge,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/devils_ridge.html,45.97650527954102,-123.94284820556640
5,Indian Beach,Left,Point break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/indian_beach.html,45.93055725097656,-123.97899627685547
6,Ocean Vista,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/ocean_vista.html,45.97650527954102,-123.93945312500000
7,Otter Rock,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/otter_rock.html,44.73502731323242,-124.08782958984375
8,Short Sands,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/short_sands.html,45.75955963134766,-123.96822357177734
9,The Cove,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/the_cove.html,45.97710418701172,-123.94067382812500
10,The Port,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/the_port.html,42.04352569580078,-124.26949310302734
11,Turn Arounds,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/oregon/spot/turn_arounds.html,45.20260238647461,-123.96938323974610
0,Big Boto's on the Rocks,Left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/big_island_hawaii/spot/big_botos_on_the_rocks.html,19.63630867004395,-155.99291992187500
1,Hapuna Beach,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/north_america/hawaii/big_island_hawaii/spot/hapuna_beach.html,20.00416183471680,-155.82647705078125
2,Honoli'i,Right & left,Rivermouth,Busy,https://surfing-waves.com/atlas/north_america/hawaii/big_island_hawaii/spot/honoli_i.html,19.75462722778320,-155.09098815917970
0,Pyramid Rock,Right & left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/east_coast/spot/pyramid_rock.html,21.46167564392090,-157.76298522949220
0,Campus Point,Right,Point break,Empty,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/santa_barbara/spot/campus_point.html,34.40421676635742,-119.84375762939453
1,Gaviota,Right & left,Rivermouth,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/santa_barbara/spot/gaviota.html,34.47021865844727,-120.22937774658203
2,Sands,Right & left,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/santa_barbara/spot/sands.html,34.40867996215820,-119.87864685058594
3,Sandspit,Right,Breakwater / groyne,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/santa_barbara/spot/sandspit.html,34.40485763549805,-119.68770599365234
4,Summerland,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/santa_barbara/spot/summerland.html,34.41843414306641,-119.62027740478516
5,Surf Beach,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/central_coast/santa_barbara/spot/surf_beach.html,34.68330001831055,-120.61012268066406
0,Breakwall,Right & left,Reef break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/maui/spot/breakwall.html,20.86990547180176,-156.67872619628906
1,Honolua Bay,Right & left,Point break,Packed,https://surfing-waves.com/atlas/north_america/hawaii/maui/spot/honolua_bay.html,21.01653289794922,-156.64170837402344
2,Jaws,Right,Reef break,Empty,https://surfing-waves.com/atlas/north_america/hawaii/maui/spot/jaws.html,20.94140052795410,-156.26025390625000
3,Puamana Beaches,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/hawaii/maui/spot/puamana_beaches.html,20.85800552368164,-156.66787719726562
0,C St.,Right,Point break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/ventura/spot/c_st.html,34.27482604980469,-119.29311370849610
1,Emma Wood,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/ventura/spot/emma_wood.html,34.27817916870117,-119.30974578857422
2,Hollywood by the Sea,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/ventura/spot/hollywood_by_the_sea.html,34.20019531250000,-119.25218963623047
3,Mondos,Right,Beach break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/ventura/spot/mondos.html,34.32174682617188,-119.37409210205078
4,Rincon,Right,Reef break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/ventura/spot/rincon.html,34.37282180786133,-119.47666168212890
5,Ventura Fairgrounds,Right,Reef break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/ventura/spot/ventura_fairgrounds.html,34.27353286743164,-119.29942321777344
6,Ventura Pier,Right & left,Beach break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/southern_california/ventura/spot/ventura_pier.html,34.27299880981445,-119.29124450683594
0,Rada Tilly,Right & left,Beach break,Empty,https://surfing-waves.com/atlas/south_america/argentina/southern_argentina/spot/rada_tilly.html,-45.92527008056641,-67.55013275146484
0,38th,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/38th.html,36.95777893066406,-121.96723175048828
1,Capitola Beach,Right,Rivermouth,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/capitola_beach.html,36.97199249267578,-121.94921875000000
2,Cowells,Right,Reef break,Packed,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/cowells.html,36.95908355712891,-122.02377319335938
3,Manresa,Right & left,Beach break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/manresa.html,36.93013381958008,-121.86241149902344
4,Pleasure Point,Right,Reef break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/pleasure_point.html,36.95400619506836,-121.97188568115234
5,Steamer Lane,Right,Point break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/steamer_lane.html,36.95057678222656,-122.02591705322266
6,The Hook,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/the_hook.html,36.94550323486328,-122.00317382812500
7,The Rivermouth,Right & left,Rivermouth,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/the_rivermouth.html,36.96211624145508,-122.01222991943360
8,The Wharf,Right & left,Beach break,Can Get Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/the_wharf.html,36.96144866943359,-122.02263641357422
9,Waddell Creek,Right & left,Reef break,Busy,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/waddell_creek.html,37.09708786010742,-122.28546905517578
10,Wind and Sea,Right & left,Reef break,Not Too Bad,https://surfing-waves.com/atlas/north_america/usa/west_coast/california/bay_area/santa_cruz/spot/wind_and_sea.html,36.95419692993164,-121.97702026367188
0,Barbers Point,Left,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/west_coast/spot/barbers_point.html,21.29097366333008,-158.11798095703125
1,Bathtubs,Right,Point break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/west_coast/spot/bathtubs.html,21.34814262390137,-158.13346862792970
2,Makaha,Right,Reef break,Can Get Busy,https://surfing-waves.com/atlas/north_america/hawaii/oahu/west_coast/spot/makaha.html,21.47503471374512,-158.22497558593750
